,split,audio_path,shape,Q,A
152,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0326.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
153,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0326.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
154,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0294.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
155,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0294.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
156,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0235.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
157,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0235.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
158,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0274.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
159,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0274.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
160,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0013.wav,5_1,How is the articulation in the piece?,The piece is played with staccato articulation.
161,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0013.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
162,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0013.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
163,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0293.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
164,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0293.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
165,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0312.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
166,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0312.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
167,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0007.wav,5_1,How is the articulation in the piece?,The piece is played with staccato articulation.
168,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0007.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
169,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0007.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
170,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0020.wav,5_1,How is the articulation in the piece?,The piece is played with staccato articulation.
171,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0020.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
172,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0020.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
173,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0025.wav,5_1,How is the articulation in the piece?,The piece is played with staccato articulation.
174,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0025.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
175,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0025.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
176,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0278.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
177,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0278.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
178,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0275.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
179,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0275.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
180,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0335.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
181,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0335.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
182,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0247.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
183,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0247.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
184,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0334.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
185,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0334.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
186,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0336.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
187,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0336.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
188,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0252.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
189,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0252.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
190,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0305.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
191,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0305.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
192,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0249.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
193,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0249.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
194,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0266.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
195,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0266.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
196,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0333.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
197,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0333.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
198,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0258.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
199,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0258.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
200,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0248.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
201,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0248.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
202,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0243.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
203,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0243.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
204,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0002.wav,5_1,How is the articulation in the piece?,The piece is played with staccato articulation.
205,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0002.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
206,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0002.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
207,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0321.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
208,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0321.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
209,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0341.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
210,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0341.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
211,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0307.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
212,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0307.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
213,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0314.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
214,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0314.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
215,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0001.wav,5_1,How is the articulation in the piece?,The piece is played with staccato articulation.
216,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0001.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
217,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/staccato0001.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
218,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0337.wav,5_1,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
219,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_1/sample0337.wav,5_1,"Which difficulty level is the piece, in a scale of 9?",1
